15629200,stubbornella,friends,1400,35260,2571,27312,Mon Jul 28 07:42:21 +0000 2008,http://t.co/8FnzQxYHCV,img/15629200.jpg,San Francisco
1183041,wilw,friends,402,3177118,39170,74028,Wed Mar 14 21:25:33 +0000 2007,http://t.co/UAYYOhbijM,img/1183041.jpg,Los Angeles
44595330,kalyanrath,friends,1,561650,203,2655,Thu Jun 04 11:26:24 +0000 2009,,img/44595330.jpg,Mumbai
902534288,KananGill,friends,735,691613,246,4962,Wed Oct 24 20:17:59 +0000 2012,,img/902534288.jpg,
34221288,brianchandotcom,friends,52,1075,30,3352,Wed Apr 22 08:16:02 +0000 2009,http://t.co/S9cEyyOF,img/34221288.jpg,?T: 34.0003815 -117.7267265
21842943,chosetec,friends,114,1463,54,949,Wed Feb 25 06:29:18 +0000 2009,http://t.co/o8bYIEAE1z,img/21842943.jpg,Boston
5768872,garyvee,friends,9922,1506093,29225,154579,Fri May 04 15:32:48 +0000 2007,https://t.co/I1Xzbq4vX9,img/5768872.jpg,NYC
14120922,thetanmay,friends,1374,4814171,1145,4501,Tue Mar 11 07:19:10 +0000 2008,https://t.co/n0KCgvNfE6,img/14120922.jpg,Mumbai  India
374155718,helenvholmes,friends,556,6512,259,22206,Thu Sep 15 20:13:34 +0000 2011,https://t.co/Pvfi3RmMe7,img/374155718.jpg,Hire me:
2218274526,BuzzFeedIndia,friends,26,655879,436,17273,Wed Nov 27 18:53:44 +0000 2013,http://t.co/iiAufe3CDe,img/2218274526.jpg,Mumbai
200977317,SahilBulla,friends,911,825622,308,54272,Sun Oct 10 19:39:04 +0000 2010,https://t.co/fd7e042Fu6,img/200977317.jpg,Gallifrey 
4387545977,adeeaditya111,friends,84,27,1,76,Sat Dec 05 22:36:53 +0000 2015,,img/4387545977.jpg,
720413221,Investopad,friends,464,2021,100,1570,Fri Jul 27 16:06:21 +0000 2012,https://t.co/UeKAV6W0tC,img/720413221.jpg,Delhi  Gurgaon  Bangalore
19826509,openculture,friends,993,356375,12768,50483,Sat Jan 31 19:01:34 +0000 2009,http://t.co/HVA1Vpy2Ba,img/19826509.jpg,Mountain View  CA
165552004,NevSchulman,friends,389,1070971,1432,3689,Sun Jul 11 22:45:28 +0000 2010,https://t.co/AO7iADEbrf,img/165552004.jpg,
5699,stewart,friends,2451,66370,2138,9904,Sat Sep 09 20:51:49 +0000 2006,https://t.co/mJwdA6fUYR,img/5699.jpg,West coast
1605,sama,friends,167,566169,4124,4943,Sun Jul 16 22:01:55 +0000 2006,https://t.co/pfxBFQYy58,img/1605.jpg,SF
132518463,harris,friends,284,8761,366,5519,Tue Apr 13 13:22:14 +0000 2010,http://t.co/ilNe0xmqOM,img/132518463.jpg,NYC
48383209,nine_volt_photo,friends,44303,55335,637,894,Thu Jun 18 15:27:58 +0000 2009,http://t.co/McxkDXubGk,img/48383209.jpg,San Diego
1379720864,sscaitournament,friends,654,527,32,417,Thu Apr 25 15:29:16 +0000 2013,http://t.co/l3rkwmxWj0,img/1379720864.png,
31501423,gauravmunjal,friends,1124,21545,173,21195,Wed Apr 15 20:00:40 +0000 2009,https://t.co/eVD47K9ntq,img/31501423.jpg,Gryffindor Common Room
237548529,humansofny,friends,383,683786,3111,5955,Thu Jan 13 02:43:38 +0000 2011,http://t.co/GdwTtrMd37,img/237548529.jpg,New York  NY
809153395,st8rmi,friends,520,1920,135,126,Fri Sep 07 16:07:56 +0000 2012,https://t.co/G47Gn5Gahf,img/809153395.jpg,Berlin
21576334,alokjha,friends,1281,29987,1234,16507,Sun Feb 22 16:35:21 +0000 2009,http://t.co/UeBGizUGOA,img/21576334.jpg,London
193011642,SlickWraps,friends,110,388225,147,7703,Mon Sep 20 19:09:24 +0000 2010,http://t.co/s3TQEywVXC,img/193011642.jpg,Made in USA
126124275,tldtoday,friends,334,383665,1536,49364,Wed Mar 24 22:32:53 +0000 2010,https://t.co/tMu8YbDjU4,img/126124275.jpg,Los Angeles  CA 
7380362,alex,friends,8372,58405,3497,172860,Tue Jul 10 18:47:05 +0000 2007,https://t.co/cDEj12efaW,img/7380362.jpg,San Francisco
6769622,tedforbes,friends,7106,19604,699,10283,Tue Jun 12 15:43:29 +0000 2007,https://t.co/VD0cgMubf4,img/6769622.jpg,Deep Ellum  TX
969871,langer,friends,401,3796,233,6438,Mon Mar 12 00:37:20 +0000 2007,,img/969871.jpg,San Francisco | London
300449857,dcmotz,friends,75,627,22,157,Tue May 17 19:46:33 +0000 2011,https://t.co/Snnq6bscI6,img/300449857.jpg,NYC
231029978,theunacademy,friends,152,36674,55,9279,Mon Dec 27 11:42:28 +0000 2010,https://t.co/9gtKLtTooe,img/231029978.jpg,Bengaluru  India
39275966,robertherjavec,friends,226,718222,4295,13400,Mon May 11 15:49:08 +0000 2009,https://t.co/AP1K6zyhnO,img/39275966.jpg,Wherever I need to be.
32002507,kevinolearytv,friends,932,654764,4320,8734,Thu Apr 16 17:22:43 +0000 2009,https://t.co/zlQBw0VFj6,img/32002507.jpg,
16225240,TheSharkDaymond,friends,744,589689,4856,27543,Wed Sep 10 18:43:00 +0000 2008,https://t.co/v69MfmTy9e,img/16225240.jpg,NYC
36728196,BarbaraCorcoran,friends,370,624370,4667,13381,Thu Apr 30 18:04:57 +0000 2009,https://t.co/5zb3aL1xqc,img/36728196.jpg,New York City
31869934,LoriGreiner,friends,618,1524156,3329,9159,Thu Apr 16 15:04:44 +0000 2009,http://t.co/xVrZISaLgA,img/31869934.jpg,
456034260,thackerpd,friends,233,1462,65,13094,Thu Jan 05 20:11:05 +0000 2012,,img/456034260.jpg,Community of Madrid  Spain
14213734,spencerchen,friends,537,7427,291,22300,Tue Mar 25 06:48:38 +0000 2008,https://t.co/10AyAYLidz,img/14213734.jpg,San Francisco and Vancouver
16110315,FrancoisGrey,friends,132,930,86,295,Wed Sep 03 09:24:40 +0000 2008,http://t.co/p6NLiHTaGk,img/16110315.png,Geneva  Switzerland
2294889194,tyleradewitt,friends,131,3968,60,1707,Thu Jan 16 19:08:11 +0000 2014,,img/2294889194.jpg,
862028628,mathbff,friends,3,4766,26,2,Thu Oct 04 21:02:12 +0000 2012,https://t.co/HOwyFZ3k85,img/862028628.jpg,
848484422,olivier_berni,friends,186,158,60,422,Thu Sep 27 01:58:27 +0000 2012,https://t.co/ch1O7kS5yn,img/848484422.jpg,Chambery - Alpes
25046334,sruthiri,friends,740,15174,179,510,Wed Mar 18 08:35:56 +0000 2009,https://t.co/kTvNqZB9vB,img/25046334.jpg,Brooklyn
4804311449,1BigThing,friends,836,728,18,318,Thu Jan 14 13:08:10 +0000 2016,https://t.co/Bd4U6zQ2kB,img/4804311449.jpg,
94818435,ATLASexperiment,friends,282,70228,1257,2576,Sat Dec 05 16:09:57 +0000 2009,https://t.co/dcprISo2zd,img/94818435.jpg,CERN
91815273,ALICEexperiment,friends,45,27863,1039,961,Sun Nov 22 16:06:51 +0000 2009,http://t.co/Iwq2X9lxkb,img/91815273.jpg,CERN  Geneva  Switzerland
92522167,LHCbExperiment,friends,3,22036,921,174,Wed Nov 25 13:33:32 +0000 2009,http://t.co/Tnl2hccnOI,img/92522167.jpg,CERN  Geneva  Switzerland
785764172,githubstatus,friends,1,48068,881,1161,Tue Aug 28 00:04:59 +0000 2012,http://t.co/efPUg9pga5,img/785764172.png,
108698830,StartupGrind,friends,535610,558450,5125,19131,Tue Jan 26 19:49:52 +0000 2010,https://t.co/hLCdeNw5K9,img/108698830.jpg,Palo Alto  CA
91143053,CMSexperiment,friends,8,41791,1578,1155,Thu Nov 19 16:58:25 +0000 2009,https://t.co/alFJKrFv2B,img/91143053.gif,Cessy  France
125307808,MustafaGhouse,friends,140,3262,30,4046,Mon Mar 22 11:39:49 +0000 2010,,img/125307808.jpg,
283755001,random_forests,friends,232,8059,191,288,Sun Apr 17 23:43:29 +0000 2011,https://t.co/gxgTGHp5yO,img/283755001.jpg,New York  NY
13143682,thebradmontague,friends,2978,32468,362,7141,Wed Feb 06 05:49:10 +0000 2008,https://t.co/is4s0fTvM8,img/13143682.jpg,Tennessee
3345775882,ditily,friends,22632,30953,447,241,Thu Jun 25 17:55:55 +0000 2015,,img/3345775882.png,Internet
627799297,iamkidpresident,friends,346,378442,1780,5063,Thu Jul 05 22:27:30 +0000 2012,https://t.co/MHF3zuClzz,img/627799297.jpg,Tiny Oval Office
520283597,notquiteleo,friends,80,1733,62,1069,Sat Mar 10 10:31:13 +0000 2012,https://t.co/B3zXnC8ufg,img/520283597.jpg,?
52964853,pyconindia,friends,14,3655,94,1874,Thu Jul 02 04:11:23 +0000 2009,http://t.co/lhyIO0qV4o,img/52964853.jpg,India
3248908550,PyDelhi,friends,70,769,80,762,Thu Jun 18 16:45:15 +0000 2015,https://t.co/P6H6EeeYcL,img/3248908550.jpg,New Delhi  India
67529128,RaoOfPhysics,friends,1249,2291,172,7498,Fri Aug 21 04:55:31 +0000 2009,https://t.co/Fy3XkosJ58,img/67529128.jpg,Geneva  Switzerland
228722020,nordcurrent,friends,538,2933748,91,433,Mon Dec 20 14:02:05 +0000 2010,http://t.co/RQ3pRtAhJY,img/228722020.png,
2714685547,minetclub,friends,8,15,0,0,Thu Aug 07 14:29:57 +0000 2014,https://t.co/cEBOCbSjRX,img/2714685547.jpg,New Delhi  India
166216664,chaitjo,friends,63,29,1,89,Tue Jul 13 16:36:04 +0000 2010,https://t.co/5Cgk0teLpX,img/166216664.jpg,Singapore 
39551314,raghunatht,friends,187,72,0,106,Tue May 12 17:43:19 +0000 2009,,img/39551314.jpg,kanpur  india
56486628,AudiPhotography,friends,220,7412,45,2029,Mon Jul 13 20:43:44 +0000 2009,https://t.co/LUpjL0Ypep,img/56486628.jpg,Bangalore
463766394,LBBIndia,friends,2296,75729,270,21140,Sat Jan 14 13:10:54 +0000 2012,https://t.co/BXVRJhUo5X,img/463766394.jpg,Delhi  India
113071374,Shonduras,friends,15902,72618,373,18936,Wed Feb 10 16:17:05 +0000 2010,https://t.co/r73tsg91Ry,img/113071374.png,*highfive*
44839509,CNBCTV18Live,friends,540,397650,1283,796159,Fri Jun 05 06:48:11 +0000 2009,http://t.co/5LReVpTiNY,img/44839509.jpg,India
48569578,PJVogt,friends,1039,54002,721,13004,Fri Jun 19 01:46:37 +0000 2009,https://t.co/BNaHZ7soIx,img/48569578.png,
19355561,svaneksmith,friends,2006,6462,221,4763,Thu Jan 22 19:26:16 +0000 2009,,img/19355561.jpg,New York
770938395983884288,glblctznIN,friends,230,84480,31,2938,Wed Aug 31 10:56:51 +0000 2016,https://t.co/SqXNKZKebH,img/770938395983884288.jpg,India
15905103,planetmoney,friends,404,342486,8799,10306,Tue Aug 19 15:06:03 +0000 2008,http://t.co/KalxJ9fLGU,img/15905103.png,National Public Radio
20029996,mjec,friends,1673,1772,125,32462,Wed Feb 04 05:44:24 +0000 2009,https://t.co/rZ2HQtDLO5,img/20029996.jpg,New York  USA ex Hobart  AU
2196922086,oneplus,friends,11,1076271,2608,4937,Sat Nov 16 01:50:21 +0000 2013,http://t.co/aVnLDQyFoW,img/2196922086.jpg,
504020426,dbrand,friends,1,837657,668,14540,Sun Feb 26 05:05:53 +0000 2012,https://t.co/Q1Gqn5gZKl,img/504020426.jpg,Toronto
763851893781073920,zuliposs,friends,19,159,5,74,Thu Aug 11 21:37:38 +0000 2016,https://t.co/WB2mBlPFVs,img/763851893781073920.jpg,
24246497,aghoshal,friends,1092,5005,190,12046,Fri Mar 13 20:27:45 +0000 2009,http://t.co/DRON87aVLQ,img/24246497.jpg,Bangalore  India
702176302644781057,gotdamnitmartha,friends,7,417,0,96,Tue Feb 23 17:00:51 +0000 2016,,img/702176302644781057.jpg,
771770863364562944,OswaldFdn,friends,22,20,2,13,Fri Sep 02 18:04:47 +0000 2016,https://t.co/0HsRtlxsJ8,img/771770863364562944.jpg,New Delhi  India
149757757,tabbott3,friends,4,60,3,9,Sun May 30 04:20:22 +0000 2010,https://t.co/jRQCNQlpix,img/149757757.jpg,San Francisco  CA
1265443165,kartikmaji_,friends,1296,1875,15,396,Wed Mar 13 20:56:53 +0000 2013,,img/1265443165.jpg,new delhi
3040414323,sinwar_,friends,176,179,4,201,Mon Feb 16 09:54:11 +0000 2015,https://t.co/Ct1kBldruo,img/3040414323.jpg,Surat  India
558765150,dheeranet,friends,414,325,4,86,Fri Apr 20 14:33:55 +0000 2012,http://t.co/ojWUtj0zsu,img/558765150.png,
2789947838,SenguptaSrishti,friends,451,217,3,72,Thu Sep 04 15:05:42 +0000 2014,,img/2789947838.jpg,
576654042,TEDxCERN,friends,379,8303,201,2611,Thu May 10 21:06:32 +0000 2012,https://t.co/cirh46OJZu,img/576654042.jpg,CERN  Geneva  Switzerland
90696553,SLAClab,friends,776,14033,535,8288,Tue Nov 17 19:13:46 +0000 2009,http://t.co/0IpXbFTWPN,img/90696553.jpg,Menlo Park  CA
734577555932631041,gimletcreative,friends,296,2288,47,414,Mon May 23 02:51:51 +0000 2016,https://t.co/VAYYkGdRzu,img/734577555932631041.jpg,Brooklyn  NY
50392479,Pillownaut,friends,409,11356,636,60587,Wed Jun 24 18:39:00 +0000 2009,https://t.co/xycedR4SBk,img/50392479.jpg,San Francisco  CA
14658472,roidrage,friends,540,6643,452,73936,Mon May 05 11:45:28 +0000 2008,https://t.co/FRVk9vJklV,img/14658472.jpg,Berlin  Germany
17054817,BerkeleyLab,friends,2024,49237,1994,12387,Wed Oct 29 23:16:10 +0000 2008,https://t.co/LsmTqXvVrJ,img/17054817.jpg,Berkeley  CA
128356652,LBNLcs,friends,464,7367,521,16240,Wed Mar 31 22:07:30 +0000 2010,https://t.co/YUxLo6i9VM,img/128356652.jpg,Berkeley  Ca
1563626983,bengalurufc,friends,90,113398,150,19731,Tue Jul 02 16:43:41 +0000 2013,https://t.co/K9n35GgPNJ,img/1563626983.jpg,Bengaluru  India
2477802067,k_satyarthi,friends,59,1354835,623,1527,Mon May 05 04:07:33 +0000 2014,http://t.co/p9X5Y5bZLm,img/2477802067.jpg,
710680872995827712,uni_con1,friends,779,10032,177,3638,Fri Mar 18 04:14:58 +0000 2016,,img/710680872995827712.jpg,San Francisco  CA
1434799021,getmicah,friends,119,211,0,66,Fri May 17 05:31:59 +0000 2013,,img/1434799021.png,
822517901294845953,HalfOnionInABag,friends,13,720884,943,367,Fri Jan 20 18:55:24 +0000 2017,https://t.co/hufei3c8YT,img/822517901294845953.jpg,a kitchen counter
3375271,erdinb,friends,13,6468,109,2800,Wed Apr 04 00:01:54 +0000 2007,,img/3375271.jpg,Cambridge  MA
131234332,anabellphd,friends,48,164,6,85,Fri Apr 09 17:39:14 +0000 2010,http://t.co/GB4UUpq0XA,img/131234332.jpg,Cambridge  MA
163562125,norm,friends,753,531265,1289,16464,Tue Jul 06 18:46:33 +0000 2010,https://t.co/wCUpWN8bsg,img/163562125.jpg,Toronto 
76390523,FitrianiAdelena,friends,172,233,4,3050,Tue Sep 22 17:21:47 +0000 2009,,img/76390523.jpg,?T: -6.19664 106.786695
71205557,kavitacd,friends,136,241,3,1796,Thu Sep 03 08:26:29 +0000 2009,http://t.co/QVfGB335eV,img/71205557.jpg,New Delhi
832713845323948032,BOTUS,friends,1,32980,161,53,Fri Feb 17 22:10:26 +0000 2017,https://t.co/TgwOn3refV,img/832713845323948032.jpg,
219617448,SushmaSwaraj,friends,0,8441389,5639,5039,Thu Nov 25 11:10:09 +0000 2010,,img/219617448.jpg,New Delhi  India 
814304,arielwaldman,friends,570,29575,1655,28535,Tue Mar 06 06:38:27 +0000 2007,https://t.co/rjMvblzDyC,img/814304.jpg,San Francisco
70132580,brainwane,friends,112,2642,197,5611,Sun Aug 30 14:42:31 +0000 2009,http://t.co/hXyOSPfztA,img/70132580.jpg,Astoria  NY
3282859598,TwitterVideo,friends,954,17201194,1369,5331,Sat Jul 18 00:54:11 +0000 2015,https://t.co/ikwhSRVH6f,img/3282859598.jpg,San Francisco  CA
98642922,romeogolf3,friends,19,128,8,693,Tue Dec 22 14:14:58 +0000 2009,http://t.co/8icTEBFw5B,img/98642922.jpg,
1024544526,cosmicasymmetry,friends,285,45,2,216,Thu Dec 20 16:19:57 +0000 2012,http://t.co/5nXyu8ZI7f,img/1024544526.jpg,New Delhi  India
