tweetID,followers,listed,followings,verified,Total_favourite_count,tweet_favorite_count
882894672267431936,2,0,6,0,0,0
882894671134859265,938,129,5001,0,1012,0
882894669897621504,621,0,123,0,9254,0
882894669344067585,2455,28,714,0,33778,0
882894669239025665,49,2,39,0,3,0
882894665329983488,414,11,534,0,343,0
882894664872939520,518,12,1108,0,7,0
882894661425270784,54,0,146,0,31,0
882894655389655040,118,10,574,0,18015,0
882894654793961472,197,7,174,0,1641,0
882894649962119168,69,0,158,0,274,0
882894648376782848,8,0,369,0,0,0
882894646052921346,46,12,68,0,3598,0
882894631335276546,1,0,28,0,4,2
882894621294153730,51,3,163,0,0,0
882894614889283584,621,0,123,0,9254,0
882894609990504449,8,0,61,0,39,0
882894609562558465,17,0,265,0,375,0
882894608690286592,1637,31,1568,0,2607,0
882894608333586432,2,0,3,0,9,0
882894606563770369,58,4,376,0,2007,0
882894601341648896,3540,50,2165,0,39513,0
882894601291415552,2,0,67,0,2,0
882894601102606337,6511,105,442,0,9945,0
882894596564332545,1747,35,1302,0,12908,0
882894586829348864,326,6,583,0,1162,0
882894586191855617,68,4,371,0,2874,0
882894584447213570,353,20,0,0,0,0
882894582513532928,13,1,86,0,57,0
882894579875233792,162,26,1130,0,635,0
882894576079392768,138,41,152,0,7629,0
882894575693475840,1647,90,941,0,16769,0
882894566185107456,7,0,74,0,18,0
882894564738060289,6511,105,442,0,9945,0
882894563882541056,330,50,1068,0,3,0
882894563248971780,0,0,16,0,126,0
882894563119181825,137,0,505,0,4667,0
882894556206780416,2,0,3,0,9,0
882894555472814080,826,27,626,0,24152,0
882894550036996096,155,3,248,0,212,0
882894546253877248,31,0,155,0,6,0
882894544332668932,100,3,87,0,1213,0
882894533452853248,1699,56,1202,0,864,0
882894532848869376,708,15,2107,0,16227,0
882894530932068352,57,0,89,0,1588,0
882894529480728576,1458,50,890,0,19785,0
882894529086590977,8,0,292,0,122,0
882894527270461440,398,12,95,0,242,0
882894521280991232,816,29,854,0,17228,0
882894513441841153,72,18,29,0,4676,0
882894509306134528,621,0,123,0,9254,1
882894508337254400,948,13,1041,0,626,0
882894504398737408,13,2,65,0,100,0
882894499944570881,11188,458,998,1,13943,2
882894498249850880,13755,104,7429,0,40514,0
882894498208108544,267,21,82,0,9843,0
882894496203247616,1521,6,95,0,437,0
882894491396583424,81,0,81,0,10824,0
882894488703836160,297,34,527,0,66669,0
882894487474667520,104,3,155,0,136,0
882894486770114560,129,21,130,0,14621,0
882894486342295553,11663,476,1894,1,13821,0
882894482286534656,26,1,358,0,903,0
882894481758015490,211,1,243,0,5333,0
882894479228674050,1805,10,5001,0,168,2
882894475336593409,617,11,2153,0,2914,0
882894472408842241,4043,57,5001,0,32466,0
882894472073289729,11,3,36,0,392,0
882894468889796612,813,15,1730,0,7305,0
882894464930525185,6,0,82,0,43,0
882894463814717440,23,0,30,0,1420,0
882894463584096256,32130,298,50,0,16411,0
882894459935096837,353,20,0,0,0,0
882894459339509760,307,14,355,0,6624,0
882894459108831232,2,0,0,0,0,0
882894459054075904,121,18,238,0,1017,0
882894456420216833,148,23,94,0,88,0
882894454318919680,73,4,360,0,588,0
882894454108987392,553,7,303,0,6359,0
882894448962674689,681,138,444,0,165744,0
882894439739424768,165,17,1006,0,25041,0
882894437713559552,1628,56,1179,0,173,0
882894433057779712,1115,17,821,0,3115,0
882894429442293760,23,0,30,0,1420,0
882894428813180928,634,3,869,0,57703,0
882894421175521281,564,7,529,0,7573,0
882894419392962561,70,1,161,0,1982,0
882894418822520832,8867,84,1353,0,3089,0
882894418256306176,2720,16,113,1,132,0
882894408315789312,307,14,355,0,6624,0
882894405169946624,212,21,268,0,6276,0
882894404070981633,4761,66,11,0,108,0
882894402812874753,81,0,81,0,10824,0
882894402057904129,303,88,5,0,3,0
882894398874365952,17,0,146,0,656,0
882894397645275136,105,0,116,0,142,0
882894392964427776,154,20,438,0,12371,0
882894392167546881,40138,427,685,1,595,7
882894391815417856,24664,301,7008,1,6719,5
882894391731302400,306,27,67,0,0,0
882894385511256064,20546,128,2065,0,1070,1
882894383531667456,60,3,255,0,8,0
882894380461420545,306,4,156,0,12529,0
882894380310425601,1223,10,684,0,16402,0
882894380037570560,200,4,608,0,14725,0
882894378884370432,428,81,1251,0,286,0
882894378410397697,17,0,45,0,122,0
882894378146058241,1747,35,1302,0,12908,0
882894370235490304,1560,67,990,0,23545,0
882894367979065345,1215,2,2367,0,14928,0
882894366246699008,1291,123,4180,0,4003,0
882894366007754752,723,116,214,0,43801,0
882894364917342208,428,81,1251,0,286,0
882894364170694657,4393,26,5001,0,42533,0
882894361696120833,55,0,28,0,3938,0
882894358164508672,11703,230,85,0,7,0
882894356792967168,72,0,23,0,83,0
882894356612489216,154,20,438,0,12371,0
882894356230918144,464,47,753,0,57946,0
882894346764333056,2,0,91,0,23,0
882894341395664896,166,40,93,0,10874,0
882894339302490112,88,50,100,0,491,0
882894334793613312,2048190,1057,187,1,264,25
882894334445502465,673,45,433,0,132,0
882894333669552129,151,4,220,0,31678,0
882894332356952067,9,0,93,0,1,0
882894331807281153,281,69,280,0,13181,0
882894330318528512,4761,66,11,0,108,0
882894328896540672,444,7,253,0,4213,0
882894318037499904,1223,10,684,0,16402,0
882894315302866946,83,1,263,0,3020,0
882894314002497536,1644,91,2082,0,729,0
882894313624969216,27291,138,14,1,2,0
882894310554746881,1010,2,214,0,18892,0
882894309896232960,162,26,1130,0,635,0
882894309036511232,6511,105,442,0,9945,0
882894307182624770,1644,91,2082,0,729,0
882894307136598016,4,0,78,0,4,0
882894306951835648,13755,104,7429,0,40514,0
882894306129965058,10,0,36,0,74,0
882894303131054081,428,81,1251,0,286,0
882894302996701184,47,0,85,0,979,0
882894301130358785,45,2,187,0,2321,1
882894299041480704,28757,119,13481,0,1,0
882894293802795008,86,0,145,0,24863,0
882894284734644224,66,0,348,0,78,0
882894282251579392,13802,105,456,0,63441,0
882894279982690305,101,0,194,0,3201,0
882894278464348160,12,0,5,0,136,0
882894275222155264,200,3,305,0,3,0
882894269433774080,91,0,123,0,3521,0
882894268712460289,4351,119,596,0,229,1
882894266908921856,29,0,141,0,960,0
882894261028397056,751,14,387,0,2174,0
882894259291963392,200,4,608,0,14725,0
882894257329102849,13755,104,7429,0,40514,0
882894253650849792,428,81,1251,0,286,0
882894252791013377,6,0,84,0,13,0
882894252262305792,673,45,433,0,132,0
882894251897397248,2038,266,114,0,9765,0
882894250152570880,1662,71,4988,0,110508,0
882894246038183938,4761,66,11,0,108,0
882894245949919232,6325,44,735,0,11826,0
882894242867060736,82,2,572,0,3943,0
882894241717997568,200,3,305,0,3,0
882894237204856832,467,3,239,0,28231,0
882894235782889474,121,18,238,0,1017,0
882894234369404929,13755,104,7429,0,40514,0
882894231567650816,50,0,60,0,1040,0
882894229323653120,149,18,513,0,32093,0
882894223397277696,1223,10,684,0,16402,0
882894222910795780,200,3,305,0,3,0
882894211938263040,7716842,4051,308,1,3,68
882894211439357953,40,0,103,0,236,0
882894210004901888,6,0,84,0,13,0
882894209824440320,191,5,51,0,28,3
882894207463161856,428,81,1251,0,286,0
882894204040617984,53,0,63,0,1796,0
882894198785134593,428,81,1251,0,286,0
882894193693122561,729,38,436,0,249,0
882894193076654080,1445,87,752,0,25219,0
882894192283795457,450,23,121,0,9,0
882894189867917312,2565,9,227,0,1931,0
882894188882272257,149,18,513,0,32093,0
882894182691602432,209,2,220,0,8727,1
882894177125765120,2321,17,376,0,10888,0
882894176601473024,9849,50,169,1,266,0
882894176173473792,4601,74,454,0,2701,0
882894169525682176,4316,544,1669,0,125,0
882894165129875458,7390,49,697,0,17102,0
882894164568006656,154,0,54,0,742,0
882894161606737920,3481,96,25,0,36,0
882894160184971265,258,1,1077,0,28,0
882894151943061504,27,0,25,0,1,0
882894151674503169,13755,104,7429,0,40514,0
882894142308839424,303,4,165,0,12409,0
882894141159608320,0,0,20,0,3,0
882894140580667393,123,0,237,0,1412,0
882894135954481154,696,9,768,0,126,0
882894135350272002,2528,97,4981,0,80245,0
882894130694807552,4761,66,11,0,108,0
882894130266951680,40918,286,2471,0,539494,0
882894129084026880,847,27,347,0,501,0
882894127758811136,35609,14,32579,0,3084,0
882894123367366657,4351,51,543,0,13446,0
882894121131798528,11,0,73,0,21,0
882894119130898432,498,3,1105,0,1148,0
882894115242860544,41,0,169,0,1044,0
882894113632247808,1302,199,280,0,156027,0
882894111862173696,13755,104,7429,0,40514,0
882894111132581888,23,0,1941,0,863,0
882894109270188032,154,20,438,0,12371,0
882894108536262656,200,3,305,0,3,0
882894107739336711,525,24,403,0,10449,0
882894105772216320,30,0,165,0,0,0
882894104119590912,47,0,85,0,979,0
882894101003345920,40,0,103,0,236,0
882894097937186816,1696,66,844,0,101297,0
882894097912012800,95,1,138,0,1053,0
882894096808816640,1866,40,869,0,893,0
882894089477251072,66,0,189,0,1213,0
882894089359826945,123,0,237,0,1412,0
882894085861908482,1805,71,611,0,18505,0
882894079515910144,91,8,368,0,71,0
882894079264247809,200,3,305,0,3,0
882894079058616322,5108,21,1224,0,96458,0
882894078584778752,113,0,151,0,837,0
882894077238288385,164,48,407,0,180,0
882894075195662336,23716,449,53,1,130,1
882894071223656448,2528,97,4981,0,80245,0
882894070657495042,199,6,390,0,13862,0
882894068782473216,109,3,310,0,16919,0
882894062768050176,131,16,141,0,4163,0
882894060960137219,13,0,73,0,330,0
882894056564690945,2729,59,142,0,31454,0
882894054408806400,0,0,0,0,0,0
882894053506859008,83,14,49,0,1,0
882894048897499136,2602,983,2914,0,667,0
882894041150496768,19999,120,76,0,1140,0
882894037895794688,33449,150,13,0,0,1
882894037103108098,60,3,255,0,8,0
882894036046159872,404,22,0,0,0,0
882894033655386112,181,2,590,0,52406,0
882894031797321728,4,0,108,0,276,1
882894030153158656,52596,207,633,0,21887,0
882894029876101121,116,5,719,0,5992,0
882894027862949888,297,22,1073,0,25059,0
882894026222915584,681,138,444,0,165744,0
882894022448164868,287,3,1486,0,1094,0
882894020564836353,2038,266,114,0,9765,0
882894019914743808,28602,325,193,1,294,0
882894016466960384,594,72,1110,0,15355,0
882894015963836416,4384,35,484,0,8539,0
882894015753895936,210,54,114,0,619,0
882894015682695173,85,0,1524,0,911,0
882894014630035456,6,0,437,0,17,0
882894013287813120,4761,66,11,0,108,0
882894010276118528,506,3,309,0,16582,0
882894009785516032,446,1,681,0,1,1
882894009504591872,819,27,1941,0,1,0
882894008019804160,13755,104,7429,0,40514,0
882894007570923520,1223,10,684,0,16402,0
882894007445069824,2038,266,114,0,9765,0
882894006631358464,8659,100,256,0,17255,5
882894002734977024,3,0,43,0,35,1
882894002445471744,578,18,403,0,10296,0
882894000323149824,60,0,210,0,246,0
882893996921544706,1671,37,4997,0,7537,0
882893992945262592,109,1,189,0,3946,0
882893990173061120,191,2,287,0,816,0
882893987744333824,149,18,513,0,32093,0
882893986712530946,137,4,317,0,554,0
882893986477727745,7390,49,697,0,17102,0
882893984976183296,37832,628,2032,0,3125,0
882893983055310848,263,40,265,0,2120,0
882893982853996544,12,0,118,0,1,0
882893982602207232,5286,32,277,0,208,0
882893982308724736,434,68,133,0,24843,0
882893981469868032,1055,25,377,0,3938,0
882893977795604480,60,3,255,0,8,0
882893977174683649,211,1,122,0,3475,0
882893976461729793,1914,79,1733,0,3235,0
882893966303043584,42775,269,2217,1,957,0
882893966068330500,2978,27,267,0,4798,0
882893959764205568,144,7,502,0,4346,0
882893953103798274,1156,36,88,0,15580,0
882893948162682881,60,2,23,0,0,0
882893941816922112,60,3,255,0,8,0
882893941259063296,35609,14,32579,0,3084,0
882893939795259392,558,26,500,0,5430,0
882893931557646336,94,5,201,0,9307,0
882893927107313664,54,3,107,0,1080,0
882893923190009856,54,0,146,0,31,0
882893920451145728,35609,14,32579,0,3084,0
882893920228655106,120,2,253,0,6772,0
882893918806962178,131,0,104,0,2868,0
882893915187286019,1543,79,3383,0,128,1
882893914348425216,159,17,384,0,132,0
882893909227188224,1850,105,2124,0,66485,0
882893908434341889,138,0,117,0,0,0
882893907759124481,686,7,4997,0,957,0
882893906991431682,70319,295,257,1,465,5
882893903749201921,158,0,83,0,7519,0
882893898858741761,121,18,238,0,1017,0
882893898196058113,362,79,56,0,28581,0
882893897898369024,177,2,91,0,4020,0
882893897738797056,2697,6,1648,0,1257,0
882893897302630400,13755,104,7429,0,40514,0
882893895193026560,47,1,89,0,2969,0
882893893108367360,99,1,347,0,9143,0
882893885034418176,4761,66,11,0,108,0
882893879648714753,90,1,388,0,6991,0
882893879124668416,894,42,220,0,17936,1
882893875936972803,91,9,169,0,54,0
882893871839162368,1223,10,684,0,16402,0
882893869821693952,291,49,301,0,210,0
882893869536473088,237,1,433,0,852,0
882893868844240896,1,0,121,0,73,0
882893866738884608,19,0,48,0,931,0
882893858383712257,312,22,602,0,6567,0
882893854952652800,116,24,70,0,18073,0
882893851597225984,1,0,121,0,73,0
882893846874607617,2321,17,376,0,10888,0
882893846828298244,13755,104,7429,0,40514,0
882893846262071296,379,2,36,0,595,0
882893842797789184,53,4,70,0,843,0
882893832995704832,51,0,40,0,4457,0
882893831930339328,51,3,0,0,0,0
882893830718197760,1403,51,1734,0,63160,0
882893830139158528,331,14,239,0,5469,0
882893820307718144,203,3,68,0,11915,2
882893814137970688,149,18,513,0,32093,0
882893812195971073,2,0,77,0,0,0
882893810778472448,4761,66,11,0,108,0
882893810363138048,1,0,15,0,6,3
882893808974782465,149,18,513,0,32093,0
882893808072966144,751,59,907,0,103898,0
882893802096259073,0,0,19,0,6,0
882893801085337601,316,2,804,0,24374,1
882893799940276225,6137,28,2614,0,19609,0
882893789299228672,65,1,9,0,24,0
882893785038016512,1123,69,1023,0,809,0
882893784736047105,151,8,593,0,861,0
882893784631058432,1858,37,3036,0,76711,0
882893783410630656,1543,79,3383,0,128,0
882893782760534016,1403,51,1734,0,63160,0
882893782135578624,307,14,355,0,6624,0
882893781019774978,168,0,600,0,171,0
882893778842943488,35609,14,32579,0,3084,0
882893777853181952,242,10,98,0,16137,0
882893772937351169,915,64,1750,0,151776,0
882893772387893248,1971,17,56,0,21882,1
882893771985137664,7,0,115,0,156,0
882893767887405056,2794,16,145,0,32065,6
882893766356590592,1223,10,684,0,16402,0
882893764636925953,52596,207,633,0,21887,0
882893763596525568,81,1,298,0,358,0
882893756353179648,228,2,237,0,1361,0
882893756336398336,39,5,81,0,185,0
882893753668689921,1747,35,1302,0,12908,0
882893747754872832,645,15,567,0,5434,2
882893744336289793,1,0,5,0,0,0
882893743485050882,5686,20,3836,0,907,1
882893740985139200,1747,35,1302,0,12908,0
882893740641275904,109,1,46,0,700,0
882893739999375360,0,0,2,0,0,0
882893739328364544,911,173,178,0,116843,0
882893736224722944,1420,1,2185,0,2,0
882893734911913984,13,1,86,0,57,0
882893731875008513,281,21,3930,0,6041,0
882893731304808448,301,15,773,0,4706,0
882893725893926912,501,20,255,0,521,0
882893724103180288,4761,66,11,0,108,0
882893719883710464,79,1,37,0,15448,0
882893719422238720,34,1,8,0,290,0
882893714200375297,109,1,593,0,8671,0
882893708827303936,121,18,238,0,1017,0
882893698945646593,317,17,154,0,8618,0
882893692280766464,1410,66,498,0,1454,0
882893685658075136,878,184,1539,0,1467,0
882893685121323008,55,3,85,0,74,0
882893684512923648,210,54,114,0,619,0
882893683179343872,34,1,8,0,290,0
882893680071196672,123,0,359,0,786,0
882893679211433985,311,4,243,0,4453,0
882893673553211392,76,0,374,0,2188,0
882893671535828992,26610,366,1026,1,166,0
882893665441431555,1089,220,104,0,252,0
882893664044826628,54,3,107,0,1080,0
882893660626468867,341,4,282,0,337,0
882893660190367745,2,0,29,0,35,0
882893659380875265,41,0,8,0,5116,0
882893654951575552,514,75,662,0,27871,0
882893650635522048,310,126,63,0,75890,0
882893645476753408,0,0,68,0,18,0
882893643266351104,165,30,924,0,23,0
882893639537569792,878,184,1539,0,1467,0
882893635347460096,819,27,1941,0,1,0
882893633556553728,469,12,2262,0,515,0
882893633522814976,110,0,395,0,50,0
882893628510674945,0,0,22,0,41,0
882893625545310208,134,1,515,0,412,0
882893618175979520,52596,207,633,0,21887,0
882893614388531200,26,1,358,0,903,0
882893609061806080,1543,79,3383,0,128,0
882893608470401025,24,0,324,0,227,0
882893607207923712,1198,90,92,0,60,0
882893605416906753,18,0,302,0,791,0
882893604523474944,4761,66,11,0,108,0
882893603478962177,142,9,654,0,5407,0
882893589981745152,911,173,178,0,116843,0
882893586110439424,99,0,139,0,1185,0
882893585967927297,81,0,81,0,10824,0
882893585435115520,2387,34,472,0,33851,0
882893583841280000,121,4,525,0,683,0
882893580372774913,1099,97,4061,0,32847,0
882893580154654720,2390,10,13,1,29,0
882893579407966208,13,0,73,0,330,0
882893574810906624,231,0,192,0,830,0
882893573858963457,79,0,110,0,7072,0
882893572000935936,30,0,129,0,235,1
882893570495045633,303,21,87,0,1576,0
882893566229463040,13755,104,7429,0,40514,0
882893566191783936,703,14,507,0,240,0
882893565633871872,77,2,186,0,1194,0
882893565575036928,140,4,241,0,1325,0
882893565298262017,345,9,383,0,2013,0
882893565214326784,695,6,1002,0,2436,0
882893565143142400,520,3,592,0,1488,0
882893565130547201,231,4,187,0,968,0
882893565113663488,72,3,165,0,751,0
882893565101187072,40,2,65,0,787,0
882893565092745216,456,5,206,0,1970,0
882893565088514048,453,5,333,0,1915,0
882893565067579394,478,7,272,0,1917,0
882893565059256320,416,6,202,0,1952,0
882893565059145728,463,3,377,0,1446,0
882893565054992384,240,7,230,0,993,0
882893565046566913,65,1,124,0,681,0
882893565042450433,363,6,417,0,1454,0
882893565029896193,242,3,201,0,971,0
882893565017284608,283,4,281,0,997,0
882893565013090305,585,9,826,0,2013,0
882893564996329474,363,5,184,0,1946,0
882893564987887617,86,4,154,0,819,0
882893564971175936,41,3,126,0,671,0
882893564971057152,325,7,272,0,1871,0
882893564962668544,235,7,153,0,1843,0
882893564954505216,1850,105,2124,0,66485,0
882893564933398530,268,3,241,0,969,0
882893564933320704,297,4,183,0,1240,0
882893564929126400,231,4,308,0,938,0
882893564732100608,270,7,476,0,1494,0
882893564631371776,180,3,215,0,1072,0
882893564614557699,236,5,167,0,1910,0
882893564606205953,111,4,183,0,1032,0
882893564593659904,266,6,334,0,1120,0
882893564589387776,222,0,109,0,1099,0
882893564589375488,16,0,52,0,124,0
882893564581101568,83,1,262,0,993,0
882893564581076992,231,4,263,0,918,0
882893564580999169,59,2,128,0,813,0
882893564564324354,472,5,272,0,1940,0
882893564564209664,279,3,161,0,1191,0
882893564543328258,81,0,74,0,164,0
882893564534861826,92,3,262,0,1055,0
882893564522373120,239,1,147,0,1687,0
882893564522283008,23,0,120,0,137,0
882893564513931264,233,3,165,0,1603,0
882893564509802496,63,1,104,0,1002,0
882893564480438272,83,1,151,0,1061,0
882893564471988224,302,1,270,0,1225,0
882893564459466752,80,0,216,0,1090,0
882893564455211008,81,0,133,0,679,0
882893564438380544,189,1,227,0,1030,0
882893564174188544,277,1,380,0,1505,0
882893564174151680,54,0,135,0,1166,0
882893564149088256,716,1,569,0,2081,0
882893564115431424,87,1,204,0,1065,0
882893564111224832,211,0,138,0,924,0
882893564107038725,417,2,335,0,1993,0
882893564102889472,175,1,310,0,1056,0
882893564098641920,297,1,407,0,1289,0
882893564094459904,269,1,208,0,926,0
882893564086165505,248,0,158,0,1927,0
882893563985514496,12159,51,7776,0,18595,0
882893563125780481,17,0,98,0,397,0
882893560118255616,454,51,1669,0,1385,0
882893558872764416,1210,26,267,0,12501,0
882893558566469632,121,18,238,0,1017,0
882893552593772544,2038,266,114,0,9765,0
882893551700332545,3,0,84,0,3,0
882893543814995968,1452,367,2116,0,162585,0
882893541617405952,2810,44,257,0,25629,0
882893539381620736,1804,98,2209,0,31832,0
882893539289448449,2038,266,114,0,9765,0
882893526933045248,7672,103,352,0,443,1
882893526748594177,788,159,286,0,13797,0
882893523460038656,0,0,1,0,36,0
882893516879396865,56,0,79,0,1764,0
882893514446692357,50,2,68,0,200,0
882893513603506176,997,22,605,0,1315,0
882893512177590272,9282,21,8549,0,8332,2
882893511212892160,252,6,703,0,781,0
882893505668018176,388,10,316,0,2676,0
882893505370112000,21,0,116,0,1038,0
882893503914704896,307,14,355,0,6624,0
882893497132601345,124,40,89,0,5772,0
882893496000028672,244,17,0,0,326,0
882893487674228736,93,23,532,0,4895,0
882893484398714884,56,0,79,0,1764,0
882893482553200642,2,0,60,0,37,0
882893481366171653,912,2,1475,0,33902,0
882893465939574788,20,0,121,0,815,0
882893465691881472,208,21,832,0,7145,0
882893461057351680,0,0,68,0,18,0
882893458721124352,81,0,81,0,10824,0
882893457865535488,4046,106,4466,0,12784,0
882893457739595777,178,28,304,0,6102,0
882893456095326208,357,1,1241,0,8855,0
882893455923478528,930,9,69,0,119,0
882893452001849344,2,0,60,0,37,0
882893450508591104,17706,350,5338,0,1266,0
882893448688226304,109,6,250,0,12934,0
882893447480442880,8,0,128,0,6,0
882893442296279042,22,0,83,0,26,0
882893441407090688,424,16,200,0,12668,0
882893441151242240,213,2,121,0,22,0
882893431621603330,2327,4,1955,0,9589,0
882893429839192064,404,22,0,0,0,0
882893429776068608,5108,21,1224,0,96458,0
882893418908844032,13,0,35,0,475,0
882893418577481728,2,0,60,0,37,0
882893415070941184,157,8,1448,0,872,0
882893414986956800,17706,350,5338,0,1266,1
882893414366412802,388,10,316,0,2676,0
882893411933720576,56,0,79,0,1764,0
882893411682070528,745,0,192,0,9893,0
882893409152897024,14597,25,1428,0,6095,0
882893406627807232,217,34,34,0,16951,0
882893406057275392,681,138,444,0,165744,0
882893403641589760,1543,79,3383,0,128,0
882893398188994560,196,1,842,0,9113,0
882893397698109440,1409,25,5001,0,36300,0
882893393155809280,5235,148,823,0,2710,0
882893392316743680,1368,59,1243,0,2835,0
882893389913628673,2,0,60,0,37,0
882893387141177345,7,0,59,0,79,0
882893380644204549,3,0,96,0,225,0
882893378358317056,1894,14,333,0,7758,0
882893374721671168,1089,220,104,0,252,0
882893368556212224,388,10,316,0,2676,0
882893363900407808,914,8,616,0,36780,0
882893363506061313,43,0,43,0,4239,0
882893357638336512,467,3,239,0,28231,0
882893355998466048,4,0,117,0,6,0
882893353980919808,93,23,89,0,6464,0
882893352429015040,36,17,155,0,5069,0
882893348297596930,473,35,181,0,8002,0
882893347840544769,895,28,244,0,0,0
882893343822274560,22,1,47,0,213,0
882893338201833473,3,0,35,0,13,1
882893335454732290,0,0,65,0,5,0
882893330467651586,2252,69,216,0,2393,0
882893329683292160,0,0,1,0,36,0
882893329138151425,2,0,60,0,37,0
882893324721336324,13755,104,7429,0,40514,0
882893322972516352,53,0,63,0,1796,0
882893321726705665,3256,143,741,0,928,0
882893320116031488,283,48,241,0,28486,0
882893316626325504,16,0,65,0,1712,0
882893314609033220,1460,20,640,0,633,0
882893312633356289,38,0,86,0,6,0
882893309030666240,481,3,4503,0,595,0
882893308250411008,0,0,1,0,36,0
882893306270633986,147,0,283,0,9630,0
882893302080483328,1291,123,4180,0,4003,0
882893300558123008,2,0,60,0,37,0
882893290194030592,58,0,132,0,108,0
882893278940508160,45,1,29,0,1153,0
882893272372436992,125,19,807,0,13451,0
882893270359134208,60,0,57,0,480,0
882893269109284864,286,18,495,0,5471,0
882893268287180800,56,0,79,0,1764,0
882893265359560704,2176,5,1432,0,8919,0
882893265267179520,457,17,609,0,1295,0
882893264214425600,552,40,431,0,28731,0
882893261345497089,22,1,47,0,213,0
882893257419706370,388,10,316,0,2676,0
882893257352650752,1974,15,991,0,59863,0
882893252092772352,311,36,233,0,33236,0
882893250025193472,185,12,211,0,6108,0
882893245826478080,141,7,1032,0,393,0
882893244303933440,1013,11,356,0,12486,0
882893242756419584,79,1,37,0,15448,0
882893238352457728,48785,1017,7514,1,14021,0
882893236037009409,267,6,2191,0,1767,0
882893231054217216,6846,16,7519,0,68139,0
882893228441206786,326,2,418,0,539,0
882893225295355904,121,18,238,0,1017,0
882893221734490112,97,0,23,0,740,2
882893215870865409,85,0,200,0,10836,0
882893207251636224,912,2,1475,0,33902,0
882893200339345408,26660,290,2037,0,5239,0
882893197470351360,1409,25,5001,0,36300,0
882893197252231168,19,2,36,0,225,0
882893196493062149,2112,124,33,0,63789,0
882893196425953281,2112,124,33,0,63789,0
882893195847323648,28,0,42,0,3692,0
882893191271268353,52596,207,633,0,21887,0
882893189417279489,2264,31,296,0,26514,0
882893184413650944,0,0,1,0,0,0
882893182995881984,852,22,1736,0,2146,0
882893180647198720,709,97,138,0,57811,0
882893178147225601,238,4,317,0,7550,0
882893178063474693,21616,52,57,1,545,0
882893176859766785,388,10,316,0,2676,0
882893174145818626,117,0,215,0,9567,0
882893173940301824,1,0,5,0,0,0
882893173877506048,347,0,665,0,12330,0
882893172120199168,32,0,139,0,1216,0
882893170132103169,0,0,2,0,13,0
882893164415037440,40,4,294,0,281,0
882893162997469184,1676,134,2992,0,33276,0
882893153887440897,62223,251,1279,0,50404,0
882893150976565248,1708,26,4993,0,31777,0
882893150074916864,167,29,83,0,6061,0
882893146216161280,18,0,34,0,251,0
882893143447920640,33,1,18,0,3259,0
882893143137337344,1508,17,1162,0,28,0
882893141271093248,303,6,287,0,601,0
882893136527110144,68,5,33,0,262,0
882893135482949632,271059,572,79326,1,51,0
882893135126425603,3632,52,4871,0,46841,0
882893134446776321,2038,266,114,0,9765,0
882893133608087552,1543,79,3383,0,128,0
882893131489968128,745,0,192,0,9893,0
882893129766109187,912,2,1475,0,33902,0
882893128771944448,45,1,29,0,1153,0
882893125311766528,11097,31,11528,0,175847,0
882893118290354177,1676,134,2992,0,33276,0
882893113588539392,3155,104,205,0,65836,0
882893111562731521,180,8,344,0,862,0
882893106764369920,28,0,340,0,364,0
882893104092778496,63,2,293,0,189,0
882893101739540480,44,5,793,0,12,0
882893100296933376,388,10,316,0,2676,0
882893099869097984,271059,572,79326,1,51,0
882893096974811136,31,0,62,0,6073,0
882893096626913282,88,1,239,0,10053,0
882893092528939009,13755,104,7429,0,40514,0
882893088938741762,3161,40,251,0,319,0
882893088867221505,282,23,1042,0,9032,0
882893088288645120,0,0,85,0,137,0
882893088036970496,1102,40,1176,0,0,0
882893087340625920,1102,40,1176,0,0,0
882893078507511813,2762,84,151,1,4626,0
882893063110053888,4601,74,454,0,2701,0
882893062397198336,8,0,76,0,204,0
882893057385009152,18,0,198,0,1135,0
882893055992508416,55,3,85,0,74,0
882893054725808128,1123,69,1023,0,809,0
882893052607684609,104,5,45,0,0,0
882893051915632641,709,97,138,0,57811,0
882893048170123264,204,12,325,0,6184,0
882893043988299776,372,2,399,0,392,1
882893038082809856,47,0,105,0,56,1
882893033016094722,207,10,329,0,11713,0
882893026598817793,1506,52,1766,0,20288,0
882893024686096385,48532,122,48430,0,3975,0
882893019841777668,42,0,262,0,9,0
882893019640352768,2132,28,292,0,25923,0
882893015475515393,180,2,107,0,126,0
882893014653382656,20,1,169,0,9,0
882893013340622849,66176,284,3515,0,12175,0
882893010995822593,492,35,160,0,116147,0
882893006059311104,56,0,137,0,200,0
882893005887123457,1367,13,1112,0,11713,0
882893001759932417,1302,199,280,0,156027,0
882893001634103296,1194,4,214,0,11628,0
882892997301501956,8,0,76,0,204,0
882892995300806656,2,0,12,0,19,2
882892990376706049,388,10,316,0,2676,0
882892984160722945,124,2,300,0,8503,0
882892981690261504,103,0,117,0,2611,0
882892973532483584,13827,24,142,0,23372,0
882892969153486848,51,0,546,0,2206,0
882892966867517440,11,1,70,0,292,0
882892962820104192,15111,84,127,1,119,0
882892956490907648,18,0,118,0,1031,0
882892956444663808,85,0,1524,0,911,0
882892952355340288,11097,31,11528,0,175847,0
882892950929145856,2330,424,920,0,835635,0
882892948110692353,2644,192,488,0,78,0
882892947733135360,281,21,3930,0,6041,0
